YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,9,5,EV,2524,N902EV,DFW,SHV,1935.0,1935.0,0.0,17.0,1952.0,56.0,52.0,31.0,190.0,2023.0,4.0,2031.0,2027.0,-4.0,0.0,0.0,,,,,,
2015,2,14,6,EV,4533,N24103,EWR,PWM,2049.0,,,,,75.0,,,284.0,,,2204.0,,,0.0,1.0,C,,,,,
2015,1,6,2,WN,1132,N903WN,OAK,ONT,600.0,556.0,-4.0,8.0,604.0,80.0,70.0,58.0,362.0,702.0,4.0,720.0,706.0,-14.0,0.0,0.0,,,,,,
2015,2,11,3,DL,1908,N333NB,ORD,DTW,1340.0,1339.0,-1.0,14.0,1353.0,89.0,73.0,48.0,235.0,1541.0,11.0,1609.0,1552.0,-17.0,0.0,0.0,,,,,,
2015,1,18,7,WN,484,N7701B,OAK,SLC,1855.0,1852.0,-3.0,7.0,1859.0,100.0,85.0,75.0,588.0,2114.0,3.0,2135.0,2117.0,-18.0,0.0,0.0,,,,,,
2015,2,7,6,DL,1421,N968AT,ATL,XNA,2048.0,2046.0,-2.0,16.0,2102.0,118.0,107.0,87.0,589.0,2129.0,4.0,2146.0,2133.0,-13.0,0.0,0.0,,,,,,
2015,1,12,1,WN,603,N936WN,PHL,ATL,1040.0,1117.0,37.0,13.0,1130.0,145.0,141.0,120.0,666.0,1330.0,8.0,1305.0,1338.0,33.0,0.0,0.0,,0.0,0.0,0.0,33.0,0.0
2015,2,2,1,AA,83,N3DEAA,MCO,DFW,732.0,730.0,-2.0,13.0,743.0,183.0,190.0,154.0,985.0,917.0,23.0,935.0,940.0,5.0,0.0,0.0,,,,,,
2015,1,12,1,EV,5062,N868AS,ATL,LEX,1617.0,1947.0,210.0,9.0,1956.0,71.0,60.0,49.0,304.0,2045.0,2.0,1728.0,2047.0,199.0,0.0,0.0,,0.0,0.0,107.0,92.0,0.0
2015,2,4,3,WN,2711,N764SW,PHX,SAN,1610.0,1609.0,-1.0,12.0,1621.0,65.0,61.0,45.0,304.0,1606.0,4.0,1615.0,1610.0,-5.0,0.0,0.0,,,,,,
2015,1,20,2,AA,1554,N3LSAA,DFW,SNA,1130.0,1125.0,-5.0,11.0,1136.0,200.0,204.0,188.0,1205.0,1244.0,5.0,1250.0,1249.0,-1.0,0.0,0.0,,,,,,
2015,2,8,7,OO,6378,N964SW,ORD,MSN,830.0,852.0,22.0,29.0,921.0,57.0,61.0,27.0,108.0,948.0,5.0,927.0,953.0,26.0,0.0,0.0,,4.0,0.0,0.0,22.0,0.0
2015,1,7,3,EV,2522,N903EV,LAW,DFW,618.0,607.0,-11.0,9.0,616.0,52.0,49.0,32.0,140.0,648.0,8.0,710.0,656.0,-14.0,0.0,0.0,,,,,,
2015,2,2,1,WN,162,N941WN,BNA,HOU,1715.0,1709.0,-6.0,7.0,1716.0,135.0,125.0,115.0,670.0,1911.0,3.0,1930.0,1914.0,-16.0,0.0,0.0,,,,,,
2015,2,22,7,WN,1787,N629SW,MSY,BNA,1045.0,1041.0,-4.0,10.0,1051.0,85.0,83.0,68.0,471.0,1159.0,5.0,1210.0,1204.0,-6.0,0.0,0.0,,,,,,
2015,2,9,1,US,415,N667AW,PHX,SJC,1054.0,1051.0,-3.0,14.0,1105.0,119.0,117.0,98.0,621.0,1143.0,5.0,1153.0,1148.0,-5.0,0.0,0.0,,,,,,
2015,1,9,5,UA,1150,N76522,DEN,GEG,1111.0,1151.0,40.0,10.0,1201.0,146.0,133.0,120.0,836.0,1301.0,3.0,1237.0,1304.0,27.0,0.0,0.0,,0.0,0.0,11.0,16.0,0.0
2015,1,19,1,UA,1667,N79402,SJC,DEN,1741.0,1733.0,-8.0,9.0,1742.0,152.0,135.0,117.0,948.0,2039.0,9.0,2113.0,2048.0,-25.0,0.0,0.0,,,,,,
2015,1,6,2,WN,130,N7812G,SLC,DEN,2200.0,2232.0,32.0,10.0,2242.0,80.0,78.0,61.0,391.0,2343.0,7.0,2320.0,2350.0,30.0,0.0,0.0,,0.0,0.0,16.0,14.0,0.0
2015,2,14,6,OO,5492,N928EV,ORD,COS,945.0,948.0,3.0,28.0,1016.0,166.0,174.0,139.0,911.0,1135.0,7.0,1131.0,1142.0,11.0,0.0,0.0,,,,,,
2015,2,19,4,AA,1615,N366AA,MCO,MIA,1616.0,1627.0,11.0,12.0,1639.0,74.0,53.0,36.0,192.0,1715.0,5.0,1730.0,1720.0,-10.0,0.0,0.0,,,,,,
2015,2,10,2,WN,4381,N7722B,MDW,MCI,635.0,630.0,-5.0,20.0,650.0,95.0,88.0,64.0,405.0,754.0,4.0,810.0,758.0,-12.0,0.0,0.0,,,,,,
2015,1,18,7,OO,6285,N963SW,MFR,DEN,540.0,537.0,-3.0,11.0,548.0,160.0,135.0,117.0,964.0,845.0,7.0,920.0,852.0,-28.0,0.0,0.0,,,,,,
2015,1,11,7,DL,2198,N911DA,MSP,DTW,824.0,824.0,0.0,12.0,836.0,110.0,87.0,67.0,528.0,1043.0,8.0,1114.0,1051.0,-23.0,0.0,0.0,,,,,,
2015,1,12,1,AA,1541,N634AA,BOS,MIA,750.0,750.0,0.0,15.0,805.0,222.0,211.0,189.0,1258.0,1114.0,7.0,1132.0,1121.0,-11.0,0.0,0.0,,,,,,
2015,2,24,2,UA,1253,N37281,LAS,EWR,1232.0,1222.0,-10.0,13.0,1235.0,297.0,288.0,265.0,2227.0,2000.0,10.0,2029.0,2010.0,-19.0,0.0,0.0,,,,,,
2015,1,15,4,AA,970,N3LFAA,LAS,LAX,2010.0,2001.0,-9.0,14.0,2015.0,72.0,61.0,41.0,236.0,2056.0,6.0,2122.0,2102.0,-20.0,0.0,0.0,,,,,,
2015,2,14,6,WN,4178,N236WN,BNA,BWI,920.0,924.0,4.0,9.0,933.0,100.0,91.0,76.0,587.0,1149.0,6.0,1200.0,1155.0,-5.0,0.0,0.0,,,,,,
2015,2,19,4,WN,4858,N8644C,ALB,MCO,1505.0,1520.0,15.0,10.0,1530.0,195.0,164.0,147.0,1073.0,1757.0,7.0,1820.0,1804.0,-16.0,0.0,0.0,,,,,,
2015,1,31,6,MQ,2930,N635MQ,ALO,ORD,740.0,739.0,-1.0,24.0,803.0,99.0,84.0,42.0,234.0,845.0,18.0,919.0,903.0,-16.0,0.0,0.0,,,,,,
2015,2,16,1,EV,4261,N11547,EWR,IND,1145.0,1227.0,42.0,15.0,1242.0,138.0,145.0,125.0,645.0,1447.0,5.0,1403.0,1452.0,49.0,0.0,0.0,,48.0,0.0,1.0,0.0,0.0
2015,2,16,1,UA,383,N215UA,HNL,DEN,2255.0,2304.0,9.0,35.0,2339.0,395.0,431.0,382.0,3365.0,901.0,14.0,830.0,915.0,45.0,0.0,0.0,,36.0,0.0,9.0,0.0,0.0
2015,1,1,4,AA,2297,N483AA,DFW,AUS,1250.0,1250.0,0.0,28.0,1318.0,55.0,80.0,46.0,190.0,1404.0,6.0,1345.0,1410.0,25.0,0.0,0.0,,25.0,0.0,0.0,0.0,0.0
2015,1,11,7,WN,2218,N600WN,PHX,OAK,2100.0,2106.0,6.0,15.0,2121.0,120.0,119.0,99.0,646.0,2200.0,5.0,2200.0,2205.0,5.0,0.0,0.0,,,,,,
2015,2,27,5,UA,1212,N68822,EWR,SEA,1000.0,1001.0,1.0,12.0,1013.0,382.0,346.0,328.0,2402.0,1241.0,6.0,1322.0,1247.0,-35.0,0.0,0.0,,,,,,
2015,2,9,1,WN,3324,N8323C,ALB,MDW,1700.0,1719.0,19.0,29.0,1748.0,140.0,141.0,108.0,717.0,1836.0,4.0,1820.0,1840.0,20.0,0.0,0.0,,1.0,0.0,0.0,19.0,0.0
2015,2,17,2,B6,1416,N547JB,LGB,AUS,1115.0,1108.0,-7.0,12.0,1120.0,165.0,173.0,158.0,1226.0,1558.0,3.0,1600.0,1601.0,1.0,0.0,0.0,,,,,,
2015,1,13,2,WN,184,N8606C,DEN,FLL,1800.0,1809.0,9.0,29.0,1838.0,220.0,225.0,192.0,1703.0,2350.0,4.0,2340.0,2354.0,14.0,0.0,0.0,,,,,,
2015,1,11,7,UA,1218,N78501,DEN,CLE,1101.0,1116.0,15.0,10.0,1126.0,172.0,155.0,139.0,1201.0,1545.0,6.0,1553.0,1551.0,-2.0,0.0,0.0,,,,,,
2015,1,28,3,AA,2293,N5CKAA,SFO,DFW,1159.0,1151.0,-8.0,15.0,1206.0,201.0,182.0,158.0,1464.0,1644.0,9.0,1720.0,1653.0,-27.0,0.0,0.0,,,,,,
2015,1,25,7,US,1861,N117UW,FLL,CLT,1720.0,1826.0,66.0,16.0,1842.0,121.0,113.0,91.0,631.0,2013.0,6.0,1921.0,2019.0,58.0,0.0,0.0,,0.0,0.0,6.0,52.0,0.0
2015,1,25,7,WN,1425,N407WN,BOS,MDW,1605.0,1609.0,4.0,15.0,1624.0,180.0,164.0,133.0,861.0,1737.0,16.0,1805.0,1753.0,-12.0,0.0,0.0,,,,,,
2015,2,9,1,AA,162,N5DEAA,HNL,LAX,1338.0,1347.0,9.0,18.0,1405.0,325.0,300.0,279.0,2556.0,2044.0,3.0,2103.0,2047.0,-16.0,0.0,0.0,,,,,,
2015,1,13,2,OO,5604,N298SW,ACV,SFO,630.0,620.0,-10.0,4.0,624.0,89.0,109.0,60.0,250.0,724.0,45.0,759.0,809.0,10.0,0.0,0.0,,,,,,
2015,1,29,4,US,1815,N700UW,LGA,CLT,845.0,840.0,-5.0,46.0,926.0,131.0,129.0,81.0,544.0,1047.0,2.0,1056.0,1049.0,-7.0,0.0,0.0,,,,,,
2015,1,20,2,UA,763,N403UA,DEN,SAN,1117.0,1133.0,16.0,12.0,1145.0,147.0,135.0,121.0,853.0,1246.0,2.0,1244.0,1248.0,4.0,0.0,0.0,,,,,,
2015,1,8,4,DL,2160,N939DN,ATL,MIA,1619.0,1630.0,11.0,12.0,1642.0,115.0,101.0,84.0,594.0,1806.0,5.0,1814.0,1811.0,-3.0,0.0,0.0,,,,,,
2015,1,19,1,US,2037,N701UW,PHL,ATL,1820.0,1904.0,44.0,16.0,1920.0,149.0,123.0,97.0,666.0,2057.0,10.0,2049.0,2107.0,18.0,0.0,0.0,,0.0,0.0,5.0,13.0,0.0
2015,1,12,1,VX,406,N851VA,LAX,JFK,1055.0,1104.0,9.0,10.0,1114.0,325.0,324.0,302.0,2475.0,1916.0,12.0,1920.0,1928.0,8.0,0.0,0.0,,,,,,
2015,2,14,6,AA,2265,N3EVAA,DFW,SFO,1600.0,1555.0,-5.0,12.0,1607.0,234.0,211.0,193.0,1464.0,1720.0,6.0,1754.0,1726.0,-28.0,0.0,0.0,,,,,,
2015,2,17,2,DL,1421,N934AT,CAE,ATL,1750.0,1944.0,114.0,16.0,2000.0,75.0,86.0,39.0,192.0,2039.0,31.0,1905.0,2110.0,125.0,0.0,0.0,,11.0,0.0,0.0,114.0,0.0
2015,1,5,1,WN,167,N749SW,SNA,DAL,1235.0,1237.0,2.0,7.0,1244.0,165.0,183.0,172.0,1216.0,1736.0,4.0,1720.0,1740.0,20.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0
2015,2,21,6,DL,228,N946DL,MCO,CVG,1324.0,1314.0,-10.0,16.0,1330.0,126.0,133.0,111.0,757.0,1521.0,6.0,1530.0,1527.0,-3.0,0.0,0.0,,,,,,
2015,1,20,2,WN,458,N601WN,ATL,RSW,1345.0,1347.0,2.0,16.0,1403.0,110.0,98.0,78.0,515.0,1521.0,4.0,1535.0,1525.0,-10.0,0.0,0.0,,,,,,
2015,1,17,6,AA,937,N014AA,EGE,LAX,1850.0,1847.0,-3.0,10.0,1857.0,131.0,118.0,100.0,748.0,1937.0,8.0,2001.0,1945.0,-16.0,0.0,0.0,,,,,,
2015,2,16,1,OO,6415,N701BR,DEN,GTF,1125.0,1146.0,21.0,14.0,1200.0,121.0,117.0,99.0,624.0,1339.0,4.0,1326.0,1343.0,17.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0
2015,2,16,1,AS,422,N767AS,SEA,LAX,1000.0,1005.0,5.0,9.0,1014.0,164.0,141.0,122.0,954.0,1216.0,10.0,1244.0,1226.0,-18.0,0.0,0.0,,,,,,
2015,2,19,4,US,1787,N520UW,CLT,PDX,1815.0,1816.0,1.0,13.0,1829.0,347.0,365.0,350.0,2282.0,2119.0,2.0,2102.0,2121.0,19.0,0.0,0.0,,18.0,0.0,1.0,0.0,0.0
2015,1,25,7,WN,940,N385SW,ABQ,PHX,1710.0,1708.0,-2.0,6.0,1714.0,75.0,64.0,53.0,328.0,1807.0,5.0,1825.0,1812.0,-13.0,0.0,0.0,,,,,,
2015,1,25,7,WN,2051,N600WN,BUF,BWI,835.0,831.0,-4.0,23.0,854.0,80.0,77.0,50.0,281.0,944.0,4.0,955.0,948.0,-7.0,0.0,0.0,,,,,,
2015,2,20,5,AA,2375,N4XLAA,TPA,DFW,1854.0,1850.0,-4.0,9.0,1859.0,176.0,175.0,149.0,929.0,2028.0,17.0,2050.0,2045.0,-5.0,0.0,0.0,,,,,,
2015,2,23,1,WN,955,N461WN,LAX,DEN,1400.0,1532.0,92.0,9.0,1541.0,140.0,119.0,103.0,862.0,1824.0,7.0,1720.0,1831.0,71.0,0.0,0.0,,0.0,0.0,17.0,54.0,0.0
2015,1,24,6,MQ,3614,N907MQ,DFW,ABI,1315.0,1312.0,-3.0,20.0,1332.0,48.0,54.0,30.0,158.0,1402.0,4.0,1403.0,1406.0,3.0,0.0,0.0,,,,,,
2015,1,8,4,MQ,3138,N9EAMQ,DTW,ORD,1212.0,,,,,82.0,,,235.0,,,1234.0,,,0.0,1.0,B,,,,,
2015,2,15,7,DL,2259,N361NW,MSP,SLC,1125.0,1122.0,-3.0,12.0,1134.0,168.0,171.0,155.0,991.0,1309.0,4.0,1313.0,1313.0,0.0,0.0,0.0,,,,,,
2015,1,10,6,B6,1716,N703JB,TPA,LGA,1126.0,1117.0,-9.0,19.0,1136.0,153.0,154.0,126.0,1010.0,1342.0,9.0,1359.0,1351.0,-8.0,0.0,0.0,,,,,,
2015,1,6,2,AA,1274,N426AA,SAT,DFW,759.0,753.0,-6.0,11.0,804.0,71.0,57.0,41.0,247.0,845.0,5.0,910.0,850.0,-20.0,0.0,0.0,,,,,,
2015,1,25,7,WN,406,N7811F,AUS,DEN,2010.0,2009.0,-1.0,13.0,2022.0,135.0,137.0,118.0,775.0,2120.0,6.0,2125.0,2126.0,1.0,0.0,0.0,,,,,,
2015,1,2,5,WN,3556,N946WN,SAT,LAX,810.0,806.0,-4.0,9.0,815.0,205.0,183.0,160.0,1211.0,855.0,14.0,935.0,909.0,-26.0,0.0,0.0,,,,,,
2015,2,2,1,EV,5373,N919EV,ATL,MGM,2250.0,2252.0,2.0,9.0,2301.0,48.0,39.0,27.0,147.0,2228.0,3.0,2238.0,2231.0,-7.0,0.0,0.0,,,,,,
2015,1,3,6,DL,1495,N915DL,BWI,ATL,1340.0,1338.0,-2.0,19.0,1357.0,122.0,124.0,98.0,577.0,1535.0,7.0,1542.0,1542.0,0.0,0.0,0.0,,,,,,
2015,2,22,7,US,834,N965UW,PHL,SAT,1755.0,2003.0,128.0,18.0,2021.0,259.0,266.0,240.0,1496.0,2321.0,8.0,2114.0,2329.0,135.0,0.0,0.0,,7.0,0.0,128.0,0.0,0.0
2015,1,3,6,AA,305,N635AA,MIA,SFO,1420.0,,,,,379.0,,,2585.0,,,1739.0,,,0.0,1.0,A,,,,,
2015,1,31,6,WN,18,N279WN,SJC,AUS,930.0,929.0,-1.0,10.0,939.0,195.0,196.0,181.0,1476.0,1440.0,5.0,1445.0,1445.0,0.0,0.0,0.0,,,,,,
2015,1,14,3,AA,27,N5BTAA,DFW,LAS,1850.0,1912.0,22.0,15.0,1927.0,179.0,171.0,149.0,1055.0,1956.0,7.0,1949.0,2003.0,14.0,0.0,0.0,,,,,,
2015,2,7,6,EV,5238,N846AS,CAE,ATL,1100.0,1145.0,45.0,11.0,1156.0,64.0,51.0,35.0,192.0,1231.0,5.0,1204.0,1236.0,32.0,0.0,0.0,,0.0,0.0,32.0,0.0,0.0
2015,1,31,6,EV,5090,N135EV,MYR,ATL,1115.0,1109.0,-6.0,10.0,1119.0,78.0,73.0,57.0,317.0,1216.0,6.0,1233.0,1222.0,-11.0,0.0,0.0,,,,,,
2015,1,12,1,MQ,3103,N625MQ,DFW,SJT,2155.0,2205.0,10.0,10.0,2215.0,57.0,61.0,47.0,229.0,2302.0,4.0,2252.0,2306.0,14.0,0.0,0.0,,,,,,
2015,1,31,6,WN,3141,N396SW,BOS,BWI,1345.0,1412.0,27.0,18.0,1430.0,100.0,81.0,59.0,369.0,1529.0,4.0,1525.0,1533.0,8.0,0.0,0.0,,,,,,
2015,2,16,1,UA,1207,N21723,IAH,SAT,1340.0,1337.0,-3.0,19.0,1356.0,65.0,63.0,39.0,191.0,1435.0,5.0,1445.0,1440.0,-5.0,0.0,0.0,,,,,,
2015,1,13,2,AS,75,N457AS,SEA,JNU,1110.0,1057.0,-13.0,28.0,1125.0,163.0,167.0,135.0,909.0,1240.0,4.0,1253.0,1244.0,-9.0,0.0,0.0,,,,,,
2015,1,31,6,B6,89,N558JB,JFK,SAN,1640.0,1655.0,15.0,19.0,1714.0,378.0,354.0,331.0,2446.0,1945.0,4.0,1958.0,1949.0,-9.0,0.0,0.0,,,,,,
2015,1,13,2,MQ,3491,N923MQ,DFW,CVG,720.0,718.0,-2.0,17.0,735.0,129.0,137.0,117.0,812.0,1032.0,3.0,1029.0,1035.0,6.0,0.0,0.0,,,,,,
2015,2,8,7,US,528,N827AW,CMH,PHX,1740.0,1738.0,-2.0,14.0,1752.0,266.0,248.0,229.0,1670.0,1941.0,5.0,2006.0,1946.0,-20.0,0.0,0.0,,,,,,
2015,1,7,3,WN,3041,N8628A,BWI,PBI,1620.0,1744.0,84.0,27.0,1811.0,155.0,165.0,132.0,883.0,2023.0,6.0,1855.0,2029.0,94.0,0.0,0.0,,10.0,0.0,19.0,65.0,0.0
2015,2,28,6,WN,3520,N371SW,BWI,CLE,740.0,735.0,-5.0,9.0,744.0,80.0,69.0,55.0,314.0,839.0,5.0,900.0,844.0,-16.0,0.0,0.0,,,,,,
2015,2,4,3,WN,880,N487WN,OKC,DAL,630.0,626.0,-4.0,16.0,642.0,65.0,59.0,39.0,181.0,721.0,4.0,735.0,725.0,-10.0,0.0,0.0,,,,,,
2015,2,8,7,AA,936,N3MEAA,SAN,ORD,1210.0,1204.0,-6.0,17.0,1221.0,239.0,222.0,199.0,1723.0,1740.0,6.0,1809.0,1746.0,-23.0,0.0,0.0,,,,,,
2015,1,4,7,EV,4319,N26141,IAH,MSY,1300.0,1257.0,-3.0,20.0,1317.0,71.0,78.0,50.0,305.0,1407.0,8.0,1411.0,1415.0,4.0,0.0,0.0,,,,,,
2015,2,6,5,US,1729,N579UW,EWR,CLT,805.0,807.0,2.0,16.0,823.0,125.0,99.0,73.0,529.0,936.0,10.0,1010.0,946.0,-24.0,0.0,0.0,,,,,,
2015,1,20,2,US,2191,N957UW,LGA,DCA,1800.0,1754.0,-6.0,24.0,1818.0,82.0,82.0,56.0,214.0,1914.0,2.0,1922.0,1916.0,-6.0,0.0,0.0,,,,,,
2015,2,22,7,US,1874,N725UW,MCO,DCA,1815.0,1819.0,4.0,20.0,1839.0,126.0,124.0,101.0,759.0,2020.0,3.0,2021.0,2023.0,2.0,0.0,0.0,,,,,,
2015,1,20,2,WN,1048,N8634A,LAX,LAS,1800.0,1801.0,1.0,10.0,1811.0,60.0,52.0,37.0,236.0,1848.0,5.0,1900.0,1853.0,-7.0,0.0,0.0,,,,,,
2015,2,9,1,WN,2851,N460WN,PHX,SFO,1715.0,1713.0,-2.0,7.0,1720.0,130.0,110.0,99.0,651.0,1759.0,4.0,1825.0,1803.0,-22.0,0.0,0.0,,,,,,
2015,2,12,4,OO,6286,N702BR,SBA,SFO,1050.0,1045.0,-5.0,9.0,1054.0,73.0,77.0,47.0,262.0,1141.0,21.0,1203.0,1202.0,-1.0,0.0,0.0,,,,,,
2015,1,23,5,US,1843,N971UY,FLL,CLT,1259.0,1255.0,-4.0,11.0,1306.0,124.0,102.0,87.0,631.0,1433.0,4.0,1503.0,1437.0,-26.0,0.0,0.0,,,,,,
2015,2,9,1,US,851,N157UW,PHL,DEN,1820.0,1819.0,-1.0,73.0,1932.0,267.0,310.0,231.0,1558.0,2123.0,6.0,2047.0,2129.0,42.0,0.0,0.0,,42.0,0.0,0.0,0.0,0.0
2015,1,19,1,AA,1161,N3EEAA,TPA,MIA,1210.0,1203.0,-7.0,11.0,1214.0,64.0,56.0,38.0,204.0,1252.0,7.0,1314.0,1259.0,-15.0,0.0,0.0,,,,,,
2015,2,13,5,OO,6458,N932EV,SFO,SAN,1706.0,1709.0,3.0,15.0,1724.0,94.0,92.0,74.0,447.0,1838.0,3.0,1840.0,1841.0,1.0,0.0,0.0,,,,,,
2015,2,27,5,VX,218,N853VA,SFO,AUS,1035.0,1034.0,-1.0,10.0,1044.0,200.0,197.0,181.0,1504.0,1545.0,6.0,1555.0,1551.0,-4.0,0.0,0.0,,,,,,
2015,1,9,5,DL,1793,N607AT,DTW,CLT,1010.0,1020.0,10.0,20.0,1040.0,120.0,105.0,74.0,500.0,1154.0,11.0,1210.0,1205.0,-5.0,0.0,0.0,,,,,,
2015,1,21,3,US,1700,N717UW,CLT,BDL,1435.0,1429.0,-6.0,11.0,1440.0,109.0,99.0,83.0,644.0,1603.0,5.0,1624.0,1608.0,-16.0,0.0,0.0,,,,,,
2015,1,5,1,EV,5361,N868AS,BTV,DTW,850.0,841.0,-9.0,12.0,853.0,132.0,120.0,102.0,537.0,1035.0,6.0,1102.0,1041.0,-21.0,0.0,0.0,,,,,,
2015,2,24,2,AS,329,N760AS,SJC,SEA,935.0,940.0,5.0,10.0,950.0,124.0,125.0,106.0,697.0,1136.0,9.0,1139.0,1145.0,6.0,0.0,0.0,,,,,,
2015,1,1,4,UA,1622,N68836,LAX,MCO,2240.0,2238.0,-2.0,15.0,2253.0,284.0,286.0,263.0,2218.0,616.0,8.0,624.0,624.0,0.0,0.0,0.0,,,,,,
2015,1,6,2,WN,830,N418WN,SMF,LAS,830.0,846.0,16.0,13.0,859.0,80.0,85.0,64.0,397.0,1003.0,8.0,950.0,1011.0,21.0,0.0,0.0,,5.0,0.0,6.0,10.0,0.0
2015,2,3,2,WN,4835,N266WN,SFO,SNA,1050.0,1048.0,-2.0,7.0,1055.0,90.0,75.0,63.0,372.0,1158.0,5.0,1220.0,1203.0,-17.0,0.0,0.0,,,,,,
2015,2,4,3,MQ,3266,N932MQ,TLH,MIA,1145.0,1227.0,42.0,12.0,1239.0,83.0,79.0,61.0,402.0,1340.0,6.0,1308.0,1346.0,38.0,0.0,0.0,,0.0,0.0,0.0,38.0,0.0
2015,1,4,7,MQ,3070,N526MQ,ORD,CMH,2040.0,,,,,68.0,,,296.0,,,2248.0,,,0.0,1.0,B,,,,,
2015,1,5,1,MQ,2925,N636MQ,MHK,ORD,1305.0,1541.0,156.0,20.0,1601.0,100.0,143.0,67.0,501.0,1708.0,56.0,1445.0,1804.0,199.0,0.0,0.0,,43.0,0.0,0.0,156.0,0.0
2015,1,24,6,OO,4486,N825SK,BNA,MSP,600.0,555.0,-5.0,45.0,640.0,143.0,155.0,105.0,695.0,825.0,5.0,823.0,830.0,7.0,0.0,0.0,,,,,,
2015,2,19,4,US,2054,N198UW,BOS,CLT,600.0,609.0,9.0,48.0,657.0,156.0,162.0,109.0,728.0,846.0,5.0,836.0,851.0,15.0,0.0,0.0,,6.0,0.0,9.0,0.0,0.0
2015,1,4,7,DL,1457,N688DL,SEA,SLC,1631.0,1656.0,25.0,15.0,1711.0,113.0,104.0,82.0,689.0,1933.0,7.0,1924.0,1940.0,16.0,0.0,0.0,,0.0,0.0,4.0,12.0,0.0
2015,2,2,1,AA,1698,N3JKAA,SJU,DFW,940.0,937.0,-3.0,11.0,948.0,330.0,320.0,303.0,2165.0,1251.0,6.0,1310.0,1257.0,-13.0,0.0,0.0,,,,,,
2015,2,5,4,UA,731,N486UA,LAX,SFO,700.0,726.0,26.0,20.0,746.0,85.0,88.0,60.0,337.0,846.0,8.0,825.0,854.0,29.0,0.0,0.0,,3.0,0.0,26.0,0.0,0.0
2015,1,15,4,EV,4204,N13970,DTW,EWR,1439.0,1443.0,4.0,29.0,1512.0,111.0,111.0,74.0,488.0,1626.0,8.0,1630.0,1634.0,4.0,0.0,0.0,,,,,,
2015,2,9,1,WN,3564,N562WN,BWI,SDF,2020.0,2104.0,44.0,15.0,2119.0,110.0,97.0,78.0,495.0,2237.0,4.0,2210.0,2241.0,31.0,0.0,0.0,,0.0,0.0,31.0,0.0,0.0
2015,2,19,4,EV,5474,N856AS,CSG,ATL,1725.0,1904.0,99.0,3.0,1907.0,48.0,41.0,29.0,83.0,1936.0,9.0,1813.0,1945.0,92.0,0.0,0.0,,0.0,0.0,0.0,92.0,0.0
2015,2,14,6,VX,748,N625VA,SFO,SEA,2045.0,2038.0,-7.0,10.0,2048.0,120.0,120.0,103.0,679.0,2231.0,7.0,2245.0,2238.0,-7.0,0.0,0.0,,,,,,
2015,1,3,6,AA,1618,N3DRAA,DFW,SNA,1350.0,1421.0,31.0,13.0,1434.0,190.0,193.0,173.0,1205.0,1527.0,7.0,1500.0,1534.0,34.0,0.0,0.0,,3.0,0.0,12.0,19.0,0.0
2015,1,30,5,WN,880,N659SW,LAS,SJC,1615.0,1616.0,1.0,24.0,1640.0,85.0,85.0,58.0,386.0,1738.0,3.0,1740.0,1741.0,1.0,0.0,0.0,,,,,,
2015,1,15,4,UA,1538,N45440,EWR,SFO,830.0,831.0,1.0,31.0,902.0,393.0,379.0,333.0,2565.0,1135.0,15.0,1203.0,1150.0,-13.0,0.0,0.0,,,,,,
2015,2,18,3,US,624,N579UW,SEA,CLT,2220.0,2229.0,9.0,14.0,2243.0,283.0,258.0,240.0,2279.0,543.0,4.0,603.0,547.0,-16.0,0.0,0.0,,,,,,
2015,1,10,6,NK,215,N612NK,PHL,DFW,2050.0,2046.0,-4.0,19.0,2105.0,233.0,220.0,191.0,1303.0,2316.0,10.0,2343.0,2326.0,-17.0,0.0,0.0,,,,,,
2015,2,2,1,MQ,3297,N663MQ,ORD,TOL,1645.0,,,,,59.0,,,213.0,,,1844.0,,,0.0,1.0,B,,,,,
2015,2,6,5,US,435,N642AW,PHX,SEA,1125.0,1121.0,-4.0,18.0,1139.0,194.0,211.0,157.0,1107.0,1316.0,36.0,1339.0,1352.0,13.0,0.0,0.0,,,,,,
2015,1,16,5,WN,3681,N961WN,SMF,LAX,1905.0,1904.0,-1.0,10.0,1914.0,80.0,70.0,56.0,373.0,2010.0,4.0,2025.0,2014.0,-11.0,0.0,0.0,,,,,,
2015,1,26,1,NK,303,N622NK,ACY,MCO,1808.0,1825.0,17.0,38.0,1903.0,149.0,167.0,121.0,852.0,2104.0,8.0,2037.0,2112.0,35.0,0.0,0.0,,18.0,0.0,1.0,0.0,16.0
